master_id,final_split,fold,file_name,orig_split,orig_image_id,source_group,source_name,md5,sha256,width,height,annotation_count,is_negative,class_names,Channel,T-beam,HI-Beam,Angle Bar,Sheet Pile
495,train,4,000495.jpg,train,440,WhatsApp-Image-2024-12-11-at-16-37-01_8cc7dd8c_jpg,WhatsApp-Image-2024-12-11-at-16-37-01_8cc7dd8c_jpg,ac2f1c0f840b5a1a430626d02b985ce2,e35e757226c8d068d39f75a14eebeab6c1c5a2a1a4ee17548e2f67977b7bcbe7,640,640,0,True,,0,0,0,0,0
496,train,3,000496.jpg,valid,36,images-5-.jpg,images-5-.jpg,ac39e7b172f02ae0eafbc380170cbb4b,4f1207e8d1dfa9a5b9fd8e7fd0d50b3023da1bc9b1f4a99bdc47d75ae78ebc8d,225,225,5,False,T-beam,0,5,0,0,0
497,train,8,000497.jpg,train,137,-_20230708190558_png_jpg,-_20230708190558_png_jpg,ad51e88d06a810b2bac0d1a96ccd3f4c,4817fc57e47c72a3ae8757d0c8f2497bbb85df8d33d3c5277f81700e0ce41495,640,640,20,False,T-beam,0,20,0,0,0
498,train,4,000498.jpg,test,3,eb43f681d886ca1a7f144046469daf0_png,eb43f681d886ca1a7f144046469daf0_png,ad5dd1dbeff40a388d649e5f457b7380,dbccfb6d8cd273cf0807648b0a34fd54a3cea79a0b8e80a60c6d5332f2217969,640,640,5,False,T-beam,0,5,0,0,0
499,train,7,000499.jpg,valid,43,-2024-04-09-190738_png_jpg,-2024-04-09-190738_png_jpg,adf86d55e27e2ab9a70959756be38d7e,69f0b59fe093119fed653aeff81bcb8ba4ee36f30efc261be8c7d03c37ad5707,640,640,5,False,T-beam,0,5,0,0,0
500,train,1,000500.jpg,train,420,4aedfa6ec53befe81c754afb6a00c59.png,4aedfa6ec53befe81c754afb6a00c59.png,ae68d7891eab5bfcd10c8e0116ac53d7,c940783463d2b948043c095461a0fd30402d4186455d93e7274524da113d7f1b,1012,644,21,False,T-beam,0,21,0,0,0
501,train,8,000501.jpg,train,176,-2024-04-08-181030_png_jpg,-2024-04-08-181030_png_jpg,aeba15f04d50359c85805261f724d80b,263c63f77d9f6f8fcbeca6a6b4396fa6dea3ca1a1e0ef345e98e41123c9cd17a,640,640,6,False,T-beam,0,6,0,0,0
502,train,1,000502.jpg,train,539,img_73.jpg,img_73.jpg,b014746da5e1ea159f72c5dc94621e73,196b6cb089c21d4f1329ef82209dc5c8d418260bdf465e55352771c41231b5d8,259,300,1,False,HI-Beam,0,0,1,0,0
503,valid,2,000503.jpg,train,352,-2024-04-09-190757_png_jpg,-2024-04-09-190757_png_jpg,b035b2d6f6cf127363697592cabeec22,cd2ca8b4c83dfe272c4836b00836995e266fe3e523f759636d8a05435078925c,640,640,6,False,T-beam,0,6,0,0,0
504,train,0,000504.jpg,test,30,-2024-04-08-181539.png,-2024-04-08-181539.png,b042a688b0057ea295be793d00e2884a,93cbe890c2d9b34b0c1070b7abc3c1eefd42f774494c3a030cf96c533e3cbb1e,248,185,4,False,T-beam,0,4,0,0,0
505,test,6,000505.jpg,train,229,-2024-04-09-190716_png_jpg,-2024-04-09-190716_png_jpg,b05d8238440afe2059146f0c2ce2c394,5aa4090cfd2d6e47d9a0103f403288a0ec2c0e715645f2292aadf4db09c491f4,640,640,6,False,T-beam,0,6,0,0,0
506,train,8,000506.jpg,train,371,-2024-04-08-180937_png,-2024-04-08-180937_png,b06c8dd8bee0a7e90eb63ba2cc907ae8,229024882f1746e6032dc1cdc81e202bfd0622c253d26b9287e27ae85bde87b5,640,640,10,False,T-beam,0,10,0,0,0
507,train,1,000507.jpg,train,92,-2024-04-08-181703.png,-2024-04-08-181703.png,b0c20eeefd8e18a8d30d5879f66dd8aa,756b2171a333a8a6ca8fcdb075916c51510cf346ae007de6e04f697d20cf9437,672,213,6,False,T-beam,0,6,0,0,0
508,train,9,000508.jpg,train,382,-_20230705013609_png_jpg,-_20230705013609_png_jpg,b11f35889f6e4b520b5c9b5380911db1,00017604bc86713a2dde9aea22bf0efeb148537f992dab5819c127513bdc43eb,640,640,3,False,T-beam,0,3,0,0,0
509,train,5,000509.jpg,train,517,fe395024-27.jpg,fe395024-27.jpg,b184b0143091583fb67bec11aa1d56dc,c682bbcae140d1ae64733d5d46ec86eaa7f2ef2e1876e7c69be30172cb4fb0a1,416,416,39,False,Angle Bar,0,0,0,39,0
510,train,9,000510.jpg,train,593,-_20230705013609_png_jpg,-_20230705013609_png_jpg,b21d79574e171f7f64ab76568e42de86,f0de2b4f2918cd0a1e89fc828562edcb9cb9975bb9d49ef639c4524a2e34fe57,640,640,3,False,T-beam,0,3,0,0,0
511,train,8,000511.jpg,valid,17,-_20230924182451_png.jpg,-_20230924182451_png.jpg,b261a888c4084b7d2d724fef85e085e6,c875ae5be4090da9e1a9bbfa6092a9162d84d854a4b88f2f06f81458571fcfcf,1134,777,4,False,HI-Beam,0,0,4,0,0
512,test,6,000512.jpg,train,172,-2024-04-08-181030.png,-2024-04-08-181030.png,b2b11e06efbeb26a3efe5c83226caa9f,5256c142cf884f99a5a82ac8b86852efaeb48b1e3bba59d7f3461c8815e9c1a1,412,258,4,False,T-beam,0,4,0,0,0
513,train,7,000513.jpg,train,437,-2024-04-08-181453_png_jpg,-2024-04-08-181453_png_jpg,b325783262ae1845ae1f14cbc32d9b79,2a5803114be85203c7106046e4d08e6e97ffbee3761733a3c67331cd462fc9d9,640,640,5,False,T-beam,0,5,0,0,0
514,train,8,000514.jpg,train,96,-2024-04-08-175704.png,-2024-04-08-175704.png,b34c2b1f1bdb88587d183f9f9a3dad25,2a5dd7327d19ccb6ddd0212e1c6c3a99e25dba69343c0347aa57563205d850e6,414,371,3,False,HI-Beam,0,0,3,0,0
515,train,4,000515.jpg,train,73,-2024-04-08-181453.png,-2024-04-08-181453.png,b3964347f4c56241d263ecfd15783799,5b51c6a37d216f1f5bcbc884d2168e418b594b629837a004f8ddb8d8c5f3d900,396,252,5,False,T-beam,0,5,0,0,0
516,valid,-1,000516.jpg,valid,72,PHOTO-2024-10-10-18-41-20.jpg,PHOTO-2024-10-10-18-41-20.jpg,b3b3190e0cde7e8ec93b8799a9298d1e,6bd17f0cc0a6ecffdb1412080857fade9660a16e432bb929e989b47cdfcb96eb,780,1040,84,False,Sheet Pile,0,0,0,0,84
517,train,3,000517.jpg,train,3,-2024-04-10-133630_png_jpg,-2024-04-10-133630_png_jpg,b477c5ceb9c78690a3468d8b6d20ac18,32a27991d872b523523dc2e6d3d41e7e312a46b9859de0e40222428c563c531f,640,640,6,False,T-beam,0,6,0,0,0
518,train,9,000518.jpg,test,62,-2024-04-09-190738_png,-2024-04-09-190738_png,b48bca48aa3f241956382356f970a058,69aecb0396759793d724f392b630a7be1b15ed832f53fb6eaa6dc45dfb7c7fb4,640,640,5,False,T-beam,0,5,0,0,0
519,train,3,000519.jpg,valid,44,irii8idx_png_jpg,irii8idx_png_jpg,b4cc2bfdd5790ef54a7c181937b677b9,25802e1a867ecca8e6dc9a51581cafd0ba33817111291d08d122260b7929de32,640,640,9,False,T-beam,0,9,0,0,0
520,train,4,000520.jpg,train,322,-2024-04-10-131727.png,-2024-04-10-131727.png,b4dfc8edb30addf602540e515ad3dbce,dad7077da8d0b9d7e0ebe4b9ea7e964bd72eae4e834ef1e480efe71dbc703660,146,168,6,False,T-beam,0,6,0,0,0
521,train,3,000521.jpg,train,58,-2024-04-08-181800.png,-2024-04-08-181800.png,b512a0bcfcb2784a7b23c5c04e7494c8,195bd1e5eff543ef4134b394c663c062dc4de3fa10c49e76fbd97937a00e6461,312,148,9,False,T-beam,0,9,0,0,0
522,train,8,000522.jpg,train,264,fe395024-27_jpg,fe395024-27_jpg,b526472f97f30dae28e5bfbce3537df0,26314d7f6f5048570823bd12eb620e70521a8cc9943b6562aef9c6996388180c,640,640,22,False,Angle Bar,0,0,0,22,0
523,test,6,000523.jpg,train,425,img_113.jpg,img_113.jpg,b60fcee5f2812f13a94ca225fd274194,dd9132561daca7b17f9430595051ed9f24aa40137f48a1cd41773c050b2dea18,285,285,1,False,HI-Beam,0,0,1,0,0
524,test,6,000524.jpg,train,115,72f629d38f7cad8a5a767fbe1c8c47b.png,72f629d38f7cad8a5a767fbe1c8c47b.png,b62c4c7858430aef7f11bc3890cd508b,72d154d7e0cce115753b7a9fe4577a0b2d3a9f4ee616ba481def1671ee3087ca,388,207,10,False,T-beam,0,10,0,0,0
525,train,8,000525.jpg,test,68,-2024-04-09-190648.png,-2024-04-09-190648.png,b65c98cc90433604f3b2f3aa8dcd9dd0,27c521f77ee1e705ce03c7aadb199af83fb635ef7c6ae2743738bfe5099cde6c,413,190,8,False,T-beam,0,8,0,0,0
526,valid,2,000526.jpg,valid,9,-2024-04-08-181115_png_jpg,-2024-04-08-181115_png_jpg,b78aeeaffa5aa57ff1d6467eea7d6592,1131c8189dff8719145f103277bfe1bc4efd57f8bf198bda53b82d708d915eb7,640,640,3,False,T-beam,0,3,0,0,0
527,train,4,000527.jpg,valid,71,-_20240404161218_png_jpg,-_20240404161218_png_jpg,b7a688adfbdebad7986e7f57d53ff3df,08929d122c5d3e70f7ed0378c040f09ae02cdd52aec7ddbe0d48c7a043f8afd2,640,640,7,False,T-beam,0,7,0,0,0
528,train,5,000528.jpg,train,85,417_original_png.jpg,417_original_png.jpg,b8b9e2612de9f66e2ca0b2485524240f,ea37ea81bbcba018902770f4e68ca189574558197e34166766d0e675f18e6119,416,416,5,False,Angle Bar,0,0,0,5,0
529,train,9,000529.jpg,test,65,-_20230708190552_png.jpg,-_20230708190552_png.jpg,b924671f05002cb36d54617a5485bd11,367117742eff7caf0d94977847558b60da6c52eec7443fd64f7cde22a630b6fa,912,651,2,False,T-beam,0,2,0,0,0
530,train,-1,000530.jpg,train,121,PHOTO-2024-10-10-17-33-33.jpg,PHOTO-2024-10-10-17-33-33.jpg,b94de12e4a74901cdb18cf3fb31f25df,b37a3cabc66dc4f20c84a0e0c945fa95c44524565e24f240e9275c88f6553d8c,607,1080,83,False,Sheet Pile,0,0,0,0,83
531,train,3,000531.jpg,train,291,-2024-04-08-181724.png,-2024-04-08-181724.png,b960af8bb6fa287fa4b8846760ef9a8d,82640721e1c08f0bf7c7bbc19def6863b2874d00d080aded3a47ed834f13fd47,195,179,4,False,T-beam,0,4,0,0,0
532,train,9,000532.jpg,train,447,88541225-982e-4240-8f6d-e7da49b2e0e2.jpg,88541225-982e-4240-8f6d-e7da49b2e0e2.jpg,b96c5dfea012db7a7b9d185c53c77734,778cf9b6ce550c3c19e55b405a938a1ea2cdfc7160fbc6316d94cb9b9e46c972,574,1020,42,False,HI-Beam,0,0,42,0,0
533,train,8,000533.jpg,train,439,72f629d38f7cad8a5a767fbe1c8c47b_png_jpg,72f629d38f7cad8a5a767fbe1c8c47b_png_jpg,b96e57ad52b0ff62bddbfa1a034ba73a,1c857e3a4bf5f365800ddd96b076a495c5d2f979ddc2f0fb2debdfa6f8aec664,640,640,10,False,T-beam,0,10,0,0,0
534,train,8,000534.jpg,train,11,4aedfa6ec53befe81c754afb6a00c59_png,4aedfa6ec53befe81c754afb6a00c59_png,b99e3f2a8e77fac8c14176cc9d9b3801,2312940f072560bf20c51172c7e70969f2e6df95a97b49bea9360ad172636151,640,640,17,False,T-beam,0,17,0,0,0
535,train,5,000535.jpg,train,75,d573a1a8ebd9fed84355b19c820fd55.png,d573a1a8ebd9fed84355b19c820fd55.png,ba3d7f7b1478fa42b66c0810a151f110,c4c098f586fe9713828133d15a20f97b3b82cac31e26179404dbc15d8c8126a2,1077,830,20,False,T-beam,0,20,0,0,0
536,train,1,000536.jpg,train,118,-2024-04-10-133618_png_jpg,-2024-04-10-133618_png_jpg,babcf028f71f0d568b47bbb93a26711a,f1f434340a56281f5b9f6590aa1da1349f67f474dcc3789711a686742f4a8b72,640,640,4,False,T-beam,0,4,0,0,0
537,valid,2,000537.jpg,train,123,94586dd6-4b64-4255-8dc0-01b7d8b1ac11.jpg,94586dd6-4b64-4255-8dc0-01b7d8b1ac11.jpg,bc0d3d6016c67c2bd7c8b1c88d4d9660,fc286c3f816553b60be2c3d47b55463833bf427778b59c2a536b009c6b78ac5e,574,1020,166,False,Channel,166,0,0,0,0
538,train,4,000538.jpg,train,363,-2024-04-08-180945_png_jpg,-2024-04-08-180945_png_jpg,bc276cdd9941d1ad19f3166e8debdfa5,b12776daae2b35acfa8676d1b833a48f361b6fe6439230a784b7c2a80ed95a8d,640,640,10,False,T-beam,0,10,0,0,0
539,train,4,000539.jpg,train,362,-2024-04-08-181825.png,-2024-04-08-181825.png,bc56f70aa35120d9e217441e04bba6a0,7b55836a41646fab0e89a448f2a19b6371986b5b592cf0844bd7d3ebd639d548,179,130,5,False,T-beam,0,5,0,0,0
540,train,9,000540.jpg,train,52,-2024-04-08-175552.png,-2024-04-08-175552.png,bd08517c6b2eaf7ec19353ac6760a6ac,ed6224260a2186bfdb34a0e79bb06112f3c53663c03d72b60bdda610ad68cae7,320,295,4,False,HI-Beam,0,0,4,0,0
541,train,3,000541.jpg,train,138,img_88.jpg,img_88.jpg,bd090cbb22c9a055fba073e673145b25,398727e2088eb8ddf0a6675013e9d4156d60f6a6220212fc75262ae3cb9a06be,300,300,2,False,HI-Beam,0,0,2,0,0
542,train,3,000542.jpg,train,569,-2024-04-08-181337_png_jpg,-2024-04-08-181337_png_jpg,bd092eb39077e7300cc40919016dcb8d,db3de3d1612389e59b0f28be67339fe3d2155ca2546e9899a5bfb3e874c24531,640,640,5,False,T-beam,0,5,0,0,0
543,train,8,000543.jpg,train,487,7d2b6e9a3a463279150b7312f8b3ec6.png,7d2b6e9a3a463279150b7312f8b3ec6.png,be4ba20bf45ed815d833307008439a8b,1d5fc0111090164be0d75d37b483d5698379855606eb79c799d7eddc58b910af,565,615,10,False,T-beam,0,10,0,0,0
544,train,5,000544.jpg,train,72,c048c3db-14_jpeg.jpg,c048c3db-14_jpeg.jpg,be684e47e1551ee035c3e99f5f17d0b5,cf4b8a3269d110361ca7543234e2b07a5290e70e58883449fae964a2eddc4ad5,416,416,22,False,Angle Bar,0,0,0,22,0
545,train,8,000545.jpg,train,531,8c41814c-8_jpg,8c41814c-8_jpg,becc6e30d0a0875c8b64ad00515c733f,cbf193430d8c2cb8601badacc031584a431524445325b736ff7555fe4e9ffefe,640,640,27,False,Angle Bar,0,0,0,27,0
546,train,0,000546.jpg,valid,7,-2024-04-08-181403_png_jpg,-2024-04-08-181403_png_jpg,bf521e1dbcc94a467908d4e9ed4bae87,e8714822f9a9644802b9d46add309b9156969993ee76482aa2548a76c78face9,640,640,5,False,T-beam,0,5,0,0,0
547,train,7,000547.jpg,train,358,-2024-04-08-181752_png_jpg,-2024-04-08-181752_png_jpg,bfbe32c0ee188916f2eea572d29a3ab9,0ea26426a0e72d841efb21f7b765badfb5bca182d5865894c0eb49fb84c81de0,640,640,5,False,T-beam,0,5,0,0,0
548,train,9,000548.jpg,train,556,ahxol49d_png.jpg,ahxol49d_png.jpg,c046df28bc9e81863b899ba81198b06f,309d248e595a1d5272eb77a888d3a0127ec90ae8fbc929a7ff20aba805703e49,308,278,13,False,HI-Beam,0,0,13,0,0
549,test,6,000549.jpg,train,139,-2024-04-08-181729_png_jpg,-2024-04-08-181729_png_jpg,c07a0b3d5493eda5732e5d7b7878c332,748022c8531518a8b945448aa0ad8d95a480c86aa2c5e5b6070ff8d7f094e7b9,640,640,4,False,T-beam,0,4,0,0,0
550,train,3,000550.jpg,test,27,-2024-04-09-190957_png_jpg,-2024-04-09-190957_png_jpg,c105014aed9c654aecf3d4943d5c8fb8,6844482ebdf33a6479bb04bb7b984dab95428883bb1cd6451d1a7ce2ec504ad1,640,640,15,False,T-beam,0,15,0,0,0
551,train,0,000551.jpg,train,36,img_123.jpg,img_123.jpg,c123dedf6745194f134faaff15629b47,54f39f8ba1d1590da85d42d9c46bfac3b8fcfe75591bd41f36667e3681270966,500,500,1,False,HI-Beam,0,0,1,0,0
552,train,8,000552.jpg,train,565,c8902ef8e99e0a92d38e98ccb831d94_png.jpg,c8902ef8e99e0a92d38e98ccb831d94_png.jpg,c12fcd9686a54e32d8b8202e657e13e6,0904645218f3a96a5fe2cfd0c5ed83c965242ffcc26aaf201db0a723b12c7694,247,262,10,False,T-beam,0,10,0,0,0
553,train,3,000553.jpg,train,46,-_20240404161215_png,-_20240404161215_png,c143a2fa83f40aae6fa1a89c2ce1fd11,d4909a175ba5a9c1a4ebea54b3f8ee1e4503f686482c2f0604b4a949eb77359a,640,640,2,False,T-beam,0,2,0,0,0
554,train,5,000554.jpg,train,210,-_20230924182509_png.jpg,-_20230924182509_png.jpg,c14ad97af05d80d84873dde676ee7fa8,315636f9156dac2de8ab85d421adb4dde7b3f0d4609dac39b9a4a2cb6515f8a4,525,255,5,False,T-beam,0,5,0,0,0
555,train,0,000555.jpg,train,446,-2024-04-08-175718_png.jpg,-2024-04-08-175718_png.jpg,c16b960b302898f91e7ba04e18cfe5c5,df7f1b4e9cbc16ba1d14cecfda4fc1618d5fe949de0eb309d0542ea63368d705,415,429,4,False,HI-Beam,0,0,4,0,0
556,train,7,000556.jpg,train,458,steelbeam148_jpg,steelbeam148_jpg,c1c443fc0d148a0b711a913296a2626d,02331b5da7f497e0dadc58108066265a20e22fd801a3d9a583f8eaf0026ce110,640,640,148,False,T-beam,0,148,0,0,0
557,train,5,000557.jpg,train,303,-2024-04-08-181805_png.jpg,-2024-04-08-181805_png.jpg,c21a9a9df50cc74f451e2b5a639de63e,2201a6860794b6f8c82ba59f2428439efa78993817d47c8b007aee2f687e7e31,178,131,4,False,T-beam,0,4,0,0,0
558,train,5,000558.jpg,train,574,-2024-04-08-180117.png,-2024-04-08-180117.png,c28619666e3542605d77bbf7d8f4c8c3,987f4f4238788add01a563bfdf91c3ccfe1c4c51c4780b9b260ded8bcedea464,304,369,2,False,HI-Beam,0,0,2,0,0
559,train,0,000559.jpg,train,259,-2024-04-09-190630_png_jpg,-2024-04-09-190630_png_jpg,c2fa3049b72beecc8b26d9b4fc9bc329,aa50d232063d98983cae1468d283c9772bdd2a4bd1d7aa648d07de9521215248,640,640,3,False,T-beam,0,3,0,0,0
560,train,0,000560.jpg,valid,24,-_20230708190558.png,-_20230708190558.png,c362b86091e992a31d156232682b4550,2baa6f0ce09973340913aacf5ff40c476ef01ed80a17b978b0808b7bf5e4cef4,907,322,20,False,T-beam,0,20,0,0,0
561,train,4,000561.jpg,test,39,-2024-04-08-181425_png_jpg,-2024-04-08-181425_png_jpg,c3850e5b4d90c4c4b641685676604613,34c8c58d4ae14a278acd86faef757b3c9f8bf19adcd56aabd856c20ebb9f2b3b,640,640,6,False,T-beam,0,6,0,0,0
562,train,7,000562.jpg,train,107,-2024-04-09-190738_png_jpg,-2024-04-09-190738_png_jpg,c49f16975385fbaf527c98d000557778,de6369f00dea2579cc2a5f6dad0e4a1b92772632c2c45b0c903d6b0605b932ee,640,640,5,False,T-beam,0,5,0,0,0
563,train,3,000563.jpg,train,254,-2024-04-09-190603_png_jpg,-2024-04-09-190603_png_jpg,c4af1cc18ad1ce0f223b5b91957c9aaa,90c7930439a13558cd4b5fad4aadee65ee10292ce061811a2c9056422b0c2859,640,640,5,False,T-beam,0,5,0,0,0
564,train,7,000564.jpg,valid,61,-2024-04-09-190723_png_jpg,-2024-04-09-190723_png_jpg,c5adc60b40c83b0b215b7d325acf8b5d,5f4d7eb69eaea9f6e05d51ed4b1eade19786054d75005ec95b1e0fe0c4e5d703,640,640,4,False,T-beam,0,4,0,0,0
565,train,7,000565.jpg,train,271,1670333703-5cdf9b336c4b445e5e7cfce6.jpg,1670333703-5cdf9b336c4b445e5e7cfce6.jpg,c5cc35364a4a990f84004e2c05629aeb,7156efa3720b2f70e6668dcaf27ded0b9fd843c035be3ad992e20f83d6b71751,416,416,7,False,Angle Bar,0,0,0,7,0
566,train,0,000566.jpg,test,10,52a9972f9c6177ed93c9ee9718fb72a_png,52a9972f9c6177ed93c9ee9718fb72a_png,c5db3853248e0c0d2b73d9d4c331d8a9,6028adbc9b9569015612fd992c75c6bfebfa0d73469f5a244fb30ba31c83ce83,640,640,10,False,T-beam,0,10,0,0,0
567,valid,2,000567.jpg,train,25,-_20240404161218_png,-_20240404161218_png,c601d20f2e6748ef8e6771c485a105c3,dc6fe41e00a026d8568b0b3dbf417ce1c6df4bebc707002a524db44f7b2c6fb6,640,640,7,False,T-beam,0,7,0,0,0
568,train,0,000568.jpg,train,62,-2024-04-08-181819_png_jpg,-2024-04-08-181819_png_jpg,c63eeb22bf0dda1b50bf5bafe531288a,9c2c9d564d789dfd99e2a61d430047e30bd1aebe9465da824ad5181d6f0aaaa0,640,640,9,False,T-beam,0,9,0,0,0
569,train,1,000569.jpg,valid,15,-2024-04-08-181514_png_jpg,-2024-04-08-181514_png_jpg,c6495ffe7eea91b222af5aa6438953e5,5bb0c9116f90df997588b907dbecc09430949f3a8460858b24b24ec6a2ee65c7,640,640,6,False,T-beam,0,6,0,0,0
570,train,5,000570.jpg,train,341,-2024-04-08-181332.png,-2024-04-08-181332.png,c7cd1be53eeeeddbd5a7e397558121f3,c6e45c15c0191521b99ab675595cef83cb1acc4222c7567426e0cebab05d3b46,388,263,5,False,T-beam,0,5,0,0,0
571,train,8,000571.jpg,train,155,923a108f41cc108b080c4fe180deb58_png_jpg,923a108f41cc108b080c4fe180deb58_png_jpg,c8befb6054dd71cac506d482d9c1125d,f88869c74931160547e1d1459c3c74d13eae1c24b760ced325ef52722bc0d6e7,640,640,10,False,T-beam,0,10,0,0,0
572,train,8,000572.jpg,train,584,8c41814c-8_jpg,8c41814c-8_jpg,c8d602a1e9f9a9a63d6de978bff4abfb,c65178edf97129ef1e208a906658ee60e5b640877989baba529fc0e22840b5b2,640,640,30,False,Angle Bar,0,0,0,30,0
573,train,4,000573.jpg,train,65,01f13791-5551-41b7-8fa6-ee5152710173.jpg,01f13791-5551-41b7-8fa6-ee5152710173.jpg,c9564a4d23e99d2d2d3ee5b8d2068af5,2f6d5025b777f104e5a719e91f0b9c3f413bfc2cc528af73069973ac17122d94,1080,810,48,False,HI-Beam,0,0,48,0,0
574,train,8,000574.jpg,train,200,-_20230820171912.png,-_20230820171912.png,c9ba0bc70a90063fceb8c0edb59e2929,c2728bebdf629679f10c2109bddf5da3d14b2e9c0b6dcacebd74f56e8d7beec9,913,790,23,False,T-beam,0,23,0,0,0
575,train,3,000575.jpg,train,227,-2024-04-08-181752.png,-2024-04-08-181752.png,c9da6aafb99c8d2c375851a29aa336bd,428fd389f622032ecc0db9db11ad153ba9c0d079fa9c4156fb4d30a992d57be8,196,170,5,False,T-beam,0,5,0,0,0
576,valid,2,000576.jpg,train,158,-2024-04-08-175651_png.jpg,-2024-04-08-175651_png.jpg,c9e5233587b81ee88a574a7ffa80aecc,803a11e81900b888b77d89782ce625c134b561c85657b44c36afd39ad6df39ef,431,343,3,False,HI-Beam,0,0,3,0,0
577,train,7,000577.jpg,train,442,-2024-04-08-181248_png.jpg,-2024-04-08-181248_png.jpg,c9f4692008562f3d6f9b37b7a0965d1e,e92f93335b3656508b9aca9bb62a09fd7f2ba9a373513bade63e7a6bae63c696,174,213,10,False,T-beam,0,10,0,0,0
578,train,8,000578.jpg,train,91,img_137.jpg,img_137.jpg,c9fc10be999e41a7ffcdfae6a446913b,8217056f56658d0ca128aae90de5781ab7e40eee4c2011ba16005ab95eaa0678,500,500,1,False,HI-Beam,0,0,1,0,0
579,test,6,000579.jpg,train,308,8c41814c-8.jpg,8c41814c-8.jpg,ca26252a0e69e032fac03a433fe4083b,a302ea0d9bf1ff26feecf9164e4a54766ddd3028d557bd336ea88e4a45c30f86,416,416,29,False,Angle Bar,0,0,0,29,0
580,train,7,000580.jpg,train,509,-_20230708190625_png_jpg,-_20230708190625_png_jpg,ca2b31a5521c3c5ba4d3fb2b1af4ffef,cb6bbc4b5a7e51f4af5ea57b09b369ce3dd61f9f651a150658724edf176b994d,640,640,12,False,T-beam,0,12,0,0,0
581,train,5,000581.jpg,valid,49,51d9790d-6350-485f-bc87-bd3aea0b0f45.jpg,51d9790d-6350-485f-bc87-bd3aea0b0f45.jpg,ca879066795b47b62f3745f4eb3f2692,5b8fd622e0e6f165ff9c0f87f11b51b2ae12475ca83e3835a7548e07eff17c04,1080,486,661,False,Channel,661,0,0,0,0
582,train,5,000582.jpg,train,236,-_20230924182457_png.jpg,-_20230924182457_png.jpg,cabd9706a2d43d477bf62f168fbb7243,69f9a858b7cc65ac1fa90877225f31106fa0e0a823a9a69e4c23048057ea3fc9,727,532,4,False,HI-Beam,0,0,4,0,0
583,train,4,000583.jpg,train,423,-_20230924182512_png_jpg,-_20230924182512_png_jpg,cc3e2fec413f7c25bb7e1ac5c228bfdd,8bc0e13424a24d596d73bb60bfe78969d5492c477480c864fb249328b3e00cec,640,640,5,False,T-beam,0,5,0,0,0
584,train,0,000584.jpg,train,87,13ee5b15fa3a156bb16bb7383011af0_png.jpg,13ee5b15fa3a156bb16bb7383011af0_png.jpg,cd5cb9852af27ba2529386e33fada230,7d60b0bf901383455a0a7bda343fb2ed6656ac5a6ee26ffcee6e0c99739ee9b0,718,416,3,False,HI-Beam,0,0,3,0,0
585,train,3,000585.jpg,train,51,-2024-04-10-132132_png_jpg,-2024-04-10-132132_png_jpg,cd729ca60e672362a693910d3594d9e8,e60a8217e83311872c6553b34c5d7a385ddfaaa84dd34677ca4bd05acf1db93c,640,640,7,False,T-beam,0,7,0,0,0
586,test,6,000586.jpg,train,287,-2024-04-10-133445.png,-2024-04-10-133445.png,cd8bdaa25ee70a23d9252bce039ae603,124f7ec77a1a38bd2b9676b82ab741dbe3cd2a98912f0f33dbab5f09b594c3ae,392,285,6,False,T-beam,0,6,0,0,0
587,train,9,000587.jpg,train,375,-2024-04-08-181739.png,-2024-04-08-181739.png,cdfdd93d5fd54e033d3091d1e5711c4b,1dad940673d1e0df6666f3927c0a2978a3c8e4da9718611c2f0eaddca200f940,205,166,5,False,T-beam,0,5,0,0,0
588,test,6,000588.jpg,train,403,-2024-04-09-190619_png,-2024-04-09-190619_png,ce0bb939bddaa4a4d08201a32609aa09,ef4587a7cc46129d1a730562edf50a7608a025c599372e97435bc2e85a689be5,640,640,6,False,T-beam,0,6,0,0,0
589,train,7,000589.jpg,train,282,64d267bd-18be-4d79-80b1-29f83f69812f.jpg,64d267bd-18be-4d79-80b1-29f83f69812f.jpg,ce72e54f2dec9b24becaaf4e3e2e429c,b23b04d813b7150fc10423fc79beb04213e79d525558dae5e7e6e0b47efbc5ad,1080,810,0,True,,0,0,0,0,0
590,test,6,000590.jpg,train,457,img_113.jpg,img_113.jpg,ced80cebcf5323a1aca18889bb619ffa,7529cd7092346084debbef93d1ab705b1a42258f050596fd9a7e8863ff14999d,285,285,1,False,HI-Beam,0,0,1,0,0
591,valid,2,000591.jpg,train,276,product-0323479001538175476-o.jpg,product-0323479001538175476-o.jpg,cf772b48b7cf61aed767e145697148be,a1d3df54454259bba4179fd77d24ceefe445bedf83ad61cb5123a146cdc0a04e,300,300,12,False,T-beam,0,12,0,0,0
592,valid,2,000592.jpg,train,278,-2024-04-08-180955_png_jpg,-2024-04-08-180955_png_jpg,cfd79137418c809bf1ed26e2b8f99b3a,0465756775ffffd550c1a92042406bdb74da67d0d9b4a11c7a8cb3f70faa9c8d,640,640,10,False,T-beam,0,10,0,0,0
593,train,3,000593.jpg,train,117,c00ccebb664def77130f55678b31ed1_png,c00ccebb664def77130f55678b31ed1_png,cfe1c1153d7987f89c9d5c7d2ce5cd2f,90ca4bf64eef5523dc5317c0f2a19c97abe06ecfd4a24d6265871bba4f38ecc5,640,640,10,False,T-beam,0,10,0,0,0
